X,Y,id,addr:city,addr:postcode,name,name:en,name:he
"34.7741314","32.0624709",node/4853967204,,"6578103",Little Tel-Aviv Hostel,Little Tel-Aviv Hostel,
"35.2069249","31.7124425",node/4867446021,,"0000",مفروشات هوم لاين,Home line furniture,
"35.0970717","31.5289835",node/4871521421,,"00972",بصريات ستة ع ستة,6/6 optics,
"35.2836401","32.1400746",node/4874235822,,"00970",الوليد سنتر,Al Waleed center,
"34.4601763","31.5266176",node/4874483821,,"00970",شركة باصات أبوعلبة للنقل والسياحة,Abu Olba Co. for Transport & Tourism,
"35.2042821","31.7183322",node/4879012123,,"00970",شركة بيت لحم للمعدات المطبخية والمغاسل الصناعية,BME Bethlehem kitchen equipment and laundry system,
"35.5873157","31.7219537",node/4889240432,Sweimeh,"11953",Hilton Dead Sea Resort & Spa,,
"35.2377327","31.8014191",node/4894033221,,"97853",רובס פלייס,Rob's place Jerusalem,רובס פלייס
"34.7720682","32.0661862",node/4896330421,תל אביב-יפו,"62489",Halper's Books,Halper's Books,
"34.7712168","32.082187",node/4900327064,,"6343527",Tamara,Tamara,תמרה
"35.1959146","32.3908348",node/4912990921,,"00972",ستوديو يارا للانتاج الفني محمد ابو صلاح,Yara Studios For Art Production Mohammed Abu Salah,
"34.7738029","32.0596679",node/4918918922,,"66858",בית מרקחת מיניאלי,Miniely`s pharmacy,בית מרקחת מיניאלי
"35.1957075","32.3899781",node/4922153521,,"00972",منزل محمد ابو صلاح,Mohammed abu salah home,
"35.0300701","32.3134743",node/4933945614,Tulkarm,"00970",FajerTV تلفزيون الفجر,,
"35.0300629","32.313519",node/4933946074,Tulkarm,"00970",Fajer FM فجر اف ام,,
"35.3705615","32.3226551",node/4940923423,,"00970",العاصي مول - Assi Mall,Assi Mall,
"35.2005099","31.9010249",node/4941950422,,"00970",الحجل,alHajal,
"35.1012975","31.5548254",node/4942144855,الخليل,"90100",Xpower it services,,
"35.0302063","32.3134304",node/4945803759,Tulkarm,"00970",FajerTV تلفزيون الفجر,,
"35.0300651","32.3134987",node/4946847749,Tulkarm,"00970",FajerFM فجر اف ام,,
"35.2244565","31.767222",node/4948552234,,"935412",התחנה הראשונה,The First Station,התחנה הראשונה
"35.2000204","31.9083899",node/4949910532,,"00972",ديونجي,D1G,
"35.2622066","32.0389667",node/4962230521,,"90653",صيدلية,pharmacy,
"35.5394114","32.9677885",node/4977396622,,"120000",פינת השקד,Pinat hashaked,פינת השקד
"35.0222215","31.9460997",node/4978068721,,"00972",نعلين الشارع الرئيسي,,
"35.2050969","32.2416291",node/4984428924,,"00970",شركة القمه للمفروشات,ALQEMEH Furniture Co,
"34.7737046","32.0796759",node/4988213724,,"6439505",,Sabih,
"35.193474","32.3220792",node/4994658321,,"00972",مخازن شركة شرباتي اخوان,sharabati brothers company,
"35.0980246","31.5333493",node/4998809990,الخليل,972+,"karamello tahboub;karamello tahbob",,
"35.2266088","32.2416935",node/5005447022,,"0000",عالم الدهانات والديكور,world paint,
"35.226552","32.2416831",node/5005460326,نابلس,"0000",عالم الدهانات والديكور,,
"35.2045492","31.8939569",node/5015456421,,"+970",دار لخدمات المساحه و التخمين العقاري,Dar for Surveying & Real Estate Apprisal,
"34.322064","31.3443432",node/5015866923,,"00972",ديوان ابو سبت,Abu Sabet,
"35.2812921","32.4134444",node/5022166226,,"00972",تنويرات الشمال للاناره و للادوات الصحية والدهانات يسار ابو الرب,Al shamal light yassar abu alrob,
"35.3066145","32.4667336",node/5024629721,,"972",محل احمد الصافي,Abo safe,
"35.379021","32.2465939",node/5027054422,,"00971",منتجع ريم البوادي,reem al bwadi,
"35.3044807","32.4648956",node/5039328121,,"1737",المناصره للسجاد,Al manasrah for carpet,
"35.1857582","31.8987141",node/5047984423,,"972002",شركة ڤنيتسيا للتجارة,Venezia Trading company,
"35.0962822","31.5279005",node/5052710521,,"00972",مركز فلسطين للأشعة,Palestine Radiology Center,
"35.0967687","31.5322067",node/5052739121,,"00972",تشيللو شوب,Chello Shop,
"34.3517609","31.4203744",node/5058954624,ديرالبلح,"0097",معرض اكسبيرتك للكمبيوتر والهواتف الذكيه,Expertech mobile,
"35.3510351","32.8354138",node/5079580172,אבטליון,"2017600",Yoram Ben Abu,Yoram Ben Abu,
"35.6196415","33.2195189",node/5088585584,הגושרים,"1222500",,,
"35.6256918","33.2183158",node/5088608461,הגושרים,"1222500",,,
"35.6197162","33.2205609",node/5088727529,הגושרים,"1222500",,,
"35.5753499","33.2214397",node/5088916137,קרית שמונה,"1102632",בורגראנץ',Burgeranch,בורגראנץ'
"35.6216053","33.2199688",node/5089731861,הגושרים,"1222500",,,
"35.6233266","33.2202287",node/5089769114,הגושרים,"1222500",חדר בריחה הגושרים,Escape Room HaGoshrim,חדר בריחה הגושרים
"35.6211006","33.2227464",node/5091184682,הגושרים,"1222500",בית כנסת מלון הגושרים,,
"35.6232656","33.2210442",node/5091301577,הגושרים,"1222500",גן נרקיס,Narkis Playground,גן נרקיס
"35.2229094","31.7808347",node/5106889429,ירושלים,"9100902",,Church of st. martyr Alexandra,
"35.2070009","31.9074663",node/5109285825,,"009",د.علاء عصفور,Dr.Alaa Asfour,
"35.578946","33.2795201",node/5109817422,מטולה,"1029200",בית שלום,Beit Shalom,בית שלום
"35.5777303","33.2775325",node/5109820219,מטולה,"1029200",הטחנה,Hatachana,הטחנה
"35.5786781","33.280014",node/5109822452,מטולה,"1029200",עיוני,Ayuni,עיוני
"35.5757024","33.2214377",node/5111541881,קרית שמונה,"1102632",Castro,Castro,
"34.8459861","32.276441",node/5119184423,,"4249355","אילינה סוחוביצקי יועצת נדל""ן",Ilina Suhovitsky real estate broker,"אילינה סוחוביצקי יועצת נדל""ן"
"35.0272858","32.3089831",node/5122923521,,"00972",اورنج,Orang it,
"35.0969496","31.5288371",node/5126174653,,"126",لبنان لطب الأسنان,Lebanon Dental Clinic,
"35.5755327","33.221097",node/5128934780,קרית שמונה,"1102632",MAX,Max,מקס
"35.5753628","33.2211538",node/5128943147,קרית שמונה,"1102632",NYOU Steve madden,NYOU Steve madden,
"35.5756263","33.2211007",node/5128943159,קרית שמונה,"1102632",באולינג סנוקר מקסים,Bowling Maxim,באולינג סנוקר מקסים
"35.5756847","33.2211291",node/5128943161,קרית שמונה,"1102632",סופר קופיקס,Super Cofix,סופר קופיקס
"35.5753039","33.2215567",node/5128943561,קרית שמונה,"1102632",קפה לנדוור,Landwer Cafe,קפה לנדוור
"35.5753205","33.2212667",node/5128943630,קרית שמונה,"1102632",Solog,Solog,
"35.5756216","33.2211203",node/5128943663,קרית שמונה,"1102632",מכבי שירותי בריאות,Maccabi,מכבי שירותי בריאות
"35.2144541","31.9059948",node/5131071523,,"00972",دي جي سالم,DJ SALEM,
"35.2677809","31.7681998",node/5150152622,,"12345",مدرسة الايتام,,
"35.6256952","33.2223615",node/5151369103,הגושרים,"1222500",,,
"35.5750334","33.213878",node/5165060490,קרית שמונה,"1102440",FixIt,FixIt,
"34.4429706","31.5121161",node/5167132323,,"00972","كلية تدريب غزة, الأونروا","GTC, UNRWA",
"35.0973619","31.5455878",node/5195370222,الخليل,"00972",حارة حسونة,Hassouneh park,
"35.2621855","32.2191926",node/5206597621,,"+970",بوتيك حمادة للشابات,Hamada Fashion,
"34.4901154","31.5380056",node/5217380821,,"00972",بيت الحاج سمير عويص,Samir Ewais Home,
"34.4905353","31.5376653",node/5218109321,,"00972",ميني ماركت المختار,Almokhtar minimarket,
"35.2863584","32.4054152",node/5219366728,,"00970",,Mahdi Kmail Home,
"35.5685938","33.2095014",node/5221302762,קרית שמונה,"1103106",כללית רפואה משלימה,,כללית רפואה משלימה
"35.568598","33.209547",node/5221308971,קרית שמונה,"1103106",כללית סמייל,Clallit Smile,כללית סמייל
"34.7766529","32.0633799",node/5221412545,Tel Aviv-Yafo,"6511609",פיס אוף קייק,,פיס אוף קייק
"35.2167295","31.924015",node/5243438683,Albireh,"00970",My Closet,My Closet,
"35.2305791","31.8511326",node/5250056925,,"00962",تكسي الرام,,
"34.4393495","31.5280659",node/5258085521,,"00970",أبو العز للفسيخ,Abu Al-Ez Salted Fish,אבו אל-עז דג מלוח
"35.1871526","32.3197026",node/5258098922,,"00972",XBOX CAFE,MSL - XBOX,
"35.2603197","32.2219379",node/5263910422,,"00972",احذية سنيوريتا,sentorita shoes,
"35.2973227","32.4620616",node/5269918321,,"00970",Suhail Mobile,سهيل موبايل,
"34.8000191","31.257682",node/5277102021,,"8452566",,,
"35.1061707","31.5277566",node/5277907126,,"702",فندق الاعمار,Lamar Guest House,
"35.0795717","32.1121125",node/5299562824,,"00972",منجرة ديزني,,
"34.8495503","32.1005635",node/5301687522,,"4970602",AlgoSec,AlgoSec,
"34.8564793","32.3225701",node/5302301821,,"4231204","ד״ר רותם אביטוב, פסיכולוג קוגניטיבי התנהגותי","Dr. Rotem Avituv, CBT Psychologist","ד״ר רותם אביטוב, פסיכולוג קוגניטיבי התנהגותי"
"35.2694056","32.2036313",node/5302818821,,"4483500",يوسف فتحي الكاهن,Joseph Fathi Cohen,יוסי יפתח כהן
"35.2989628","32.4630511",node/5304769821,,"204",سبارك جرافيكس,Spark Graphix,
"35.3069526","33.2288856",node/5322584624,عيتيت,"62217",مسجد عيتيت,,
"34.4571566","31.5111128",node/5324587122,,"00972",المركز العالمي للأسنان فرع غزة,Global Dental Center,
"34.3902065","31.4498645",node/5324593021,,"00972",المركز العالمي للأسنان فرع النصيرات,Global Dental Center nosairat,
"34.4999934","31.533324",node/5324593022,,"00972",المركز العالمي للأسنان فرع جباليا,Global Dental Center Jabalaia Branch,
"34.4623673","31.5367022",node/5324596821,,"00972",المركز العالمي للأسنان فرع الشيخ رضوان,Global Dental Center Gaza Branch 2,
"34.2566813","31.2800598",node/5325330024,رفح,"00972",المركز العالمي للأسنان فرع رفح,Global Dental Center Rafah Branch,
"34.3002058","31.3449174",node/5325331821,,"00972",المركز العالمي للأسنان فرع خانيونس,Global Dental Center Khanyounis Branch,
"34.5395715","31.5383497",node/5325353421,,"00972",المركز العالمي للأسنان فرع بيت حانون,Global Dental Center Beit Hanoun Branch,
"34.5396295","31.5384058",node/5325361621,,"00972",البروفيسور دكتور محمد نعمان ابو هربيد,Prof. Dr. Mohammed Abuharbid,
"35.2053137","31.7017773",node/5327674321,بيت لحم,"00972",شارع واد شاهين,wad shaheen street,
"35.2220951","32.323163",node/5336334824,,"00972",معرض نثريات الساهر للاتصالات وكيل معتمد لدى الوطنية موبايل,ALSAHER FOR SERFISE,
"34.5053717","31.5416885",node/5343856950,غزة,"500",كافي شوب بساطة,,
"35.2821426","32.4119607",node/5380704521,,"00972",صيدلية رابح,RABEH PHARMACY,
"34.9903498","32.8172738",node/5398612521,חיפה,"34001",בית אליהו,Beit Eliahu,בית אליהו
"35.1255186","32.3033425",node/5411911221,,"00970",شركة رفّي للتجارة والتوزيع,riffee company for trading and distribution,
"35.4783455","31.8545337",node/5428266121,أريحا,"00970",روزابيلا,rosabella,
"35.1981179","31.9038275",node/5444936822,,"970",سوفوريا,Soaphoria,
"35.2047465","31.8941433",node/5444948921,,"970",شركة يو ال ال للخدمات والحلول اللوجيستية,ULL Company,
"34.9782757","32.1839535",node/5470937422,,"00970",شركة مدرسه الميار لتعليم السياقة,Almayar auto-ecole. Co,
"35.0973482","31.5303107",node/5477983722,,"00972",كهرباء البياض المنارة,,
"34.4062541","31.4404066",node/5483012521,,"00972",منزل المرحوم خليل عاشور ابو وسام,Khalil ashour,
"35.0262882","32.3091927",node/5487447821,,"00970",ستوديو ميجا ساوند للإنتاج الفني,Studio Mega Sound Productions,
"34.9874462","32.4813114",node/5492746043,פרדס חנה-כרכור,"55446",אהבה בטעם ביתי (אצל חנה וטל),,אהבה בטעם ביתי (אצל חנה וטל)
"34.9527522","29.5538517",node/5494810721,,"88000",Pearl Spa Eilat,Pearl Spa Eilat,
"34.3834899","31.4219455",node/5499079724,,"00970",معرض الشبلي موبايل,alshebly mobail,
"34.42582","31.5061279",node/5500321521,,"00970",عماره ابو مطر العشي 2,Abu Matar Al Ashi Building 2,
"34.7826806","32.0687457",node/5522039997,תל אביב-יפו,"6713521",בית העמותות,,בית העמותות
"35.2107288","31.897885",node/5530485922,,"611",بوست للعصائر الطازجه والمرطبات,Boost Juice Bar,
"35.0071735","29.533143",node/5531098360,aqaba,"77110",Aqaba Trail,,
"34.8613485","32.101395",node/5540907822,Petah Tikvah,"4951448",National Instruments Israel Ltd,National Instruments Israel Ltd,
"34.4324683","31.5088749",node/5542707024,,"00970",مؤسسة فاتن للإقراض والتنمية,Fateb Co.,
"35.1852307","31.8929821",node/5554507822,,"00970",مفروشات ا ر ت,ART furniture,
"35.2032525","31.9040977",node/5584974023,,"603",صيدلية مطرية,matarya pharmacy,
"35.098098","31.5457009",node/5587573122,,"00972",مركز لاكاسا للتدريب,La Casa Training Center,
"34.7957182","30.6405036",node/5588734264,מצפה רמון,"80600",חוות נועם במדבר,,חוות נועם במדבר
"34.795784","30.6404629",node/5588734265,מצפה רמון,"80600",חוות נועם במדבר - מצפה רמון,,חוות נועם במדבר - מצפה רמון
"35.0864781","31.558116",node/5589981822,,"701",سوبر ماركت كيوي للتسويق,Kiwi Market,
"34.7833878","32.074644",node/5597155577,Tel Aviv-Yafo,"64731",Embassy of Spain,Embassy of Spain,
"34.7833783","32.074708",node/5597155579,Tel Aviv-Yafo,"64731",Embassy of Portugal,Embassy of Portugal,
"34.7845323","32.079442",node/5597155581,Tel Aviv-Yafo,"61163",Embassy of The Czech Republic,Embassy of The Czech Republic,
"34.7832796","32.074711",node/5597155582,Tel Aviv-Yafo,"64731",Embassy of Georgia,Embassy of Georgia,
"34.7701261","32.0683252",node/5600793021,,"6516111",,Arte Italian Ice-cream,
"35.2135355","31.924553",node/5603064221,,"00970",vandv advertising agency,,
"34.9613435","32.1790777",node/5610383221,,"110",المنيوم الامل مشغل,alamal aluminium co,
"34.9651378","32.1879068",node/5610383321,,"110",مجمع ابو بدير التجاري,,
"34.4641688","31.5044709",node/5612309725,,"+970",معرض صقر للأدوات المنزلية,Saker Home Store,
"35.2878217","32.6095417",node/5613227085,עפולה,"1839010",בנק לאומי,Bank Leumi,בנק לאומי
"35.1866384","31.7500572",node/5621420935,ירושלים,"9695102",שגרירות גוואטמלה,Embassy of Guatemala,שגרירות גוואטמלה
"34.7718676","32.0885777",node/5621700951,Tel Aviv,"63405",שגרירות טורקיה,Embassy of Turkey,שגרירות טורקיה
"34.8703905","32.0001676",node/5628276622,,"7015001",,Tel Aviv Airport (TLV),
"34.4474966","31.5156895",node/5633444521,,"890",شركة فيرست ماجك كي,1MagicKey,
"34.9635421","32.1802758",node/5643330521,,"110",شركة بال كلرز لطلاء البروفيلات والمعادن,pal colours,
"35.2337628","32.2233743",node/5650682021,,"00972",رفيديا,rafedya,
"35.3433237","32.2927142",node/5661983322,,"000519",عائلة السوالمة,Sawalmeh Family,
"35.0999211","31.5561649",node/5680270021,,"00972",فرندز للطباعة والارمات - المكتب الرئيسي,friends for print - main office,
"34.8397302","32.1691935",node/5685802330,הרצליה,"4648528",,,
"35.230437","32.6831952",node/5693124521,,"2303802","ישיבת חב""ד מגדל העמק",Yeshivat Chabad of Migdal Haemek,"ישיבת חב""ד מגדל העמק"
"35.2777958","32.1837256",node/5694351021,,"1100",سوبرماركت تشرين,Teshreen Supermarket,
"35.2699782","32.2035102",node/5709695966,קריית לוזה,"4483500",Hakam Cohen,Hakam Cohen,
"34.4652953","31.5055419",node/5724299821,,"99903",الاخوة ماركت,Al Ekhwa Market,
"35.0182601","32.7630571",node/5733697598,Haifa,"3498838",Younes & Soraya Nazarian Library,Younes & Soraya Nazarian Library,ספריית יונס וסוראיה נזריאן
"35.5136544","33.1459408",node/5750127013,بليدا,"73288",إينارا إل إي دي تك,,
"34.4691895","31.5029788",node/5769720653,,"888",الجمال للأحذية,Aljammal for shoes,
"34.7638944","32.0653928",node/5773163081,Tel Aviv,"61501",InterContinental David Hotel,,
"35.0620594","32.3790016",node/5774742861,,"113",مزارع هاشم داود,hashem dawoud home,
"35.0994029","31.5544517",node/5797128664,الخليل,"90100",Nassar Cars,,
"35.3385226","32.7471838",node/5801536067,كفر كنا,"16930",دار كنا الضيافة,Cana Guest House,‫בכנא‬ ‫הארחה‬ ‫בית‬
"35.1135882","31.5080965",node/5808219825,الخليل,"702",Nassar GH Stone,,
"35.2024066","31.8921738",node/5817748554,,"00972",مقاومة الجدار,,
"35.2714155","32.2172351",node/5819772453,,"00970",شركة اسراء للبرمجة والكمبيوتر,Isra Software & Computer Co.,
"35.4570538","31.8523872",node/5824477254,,"00970",منزل عوني الحسيني,,
"35.1003983","31.461985",node/5826440155,,"230",ديوآن آل خليل زين,Office of Zain,
"35.2982416","32.4622965",node/5834840690,,"00972",الشافي,,
"35.2280478","31.7776814",node/5835948786,,"14041",,St. Dimitri School,
"35.09943","31.5544407",node/5836720185,,"702",نصار كار,Nassar Car,
"35.2065011","31.9080176",node/5838315686,,"00972",كوبرا شوب الارسال,cobra shop,
"35.1964686","32.3913627",node/5840616785,,"00972",منتزه تل الفرح,,
"35.2025445","31.8843304",node/5846492586,,"00972",ام الشرايط,,
"35.0240622","31.9450903",node/5849745886,,"00972",بسام فون,Bassam Phone,
"35.0289409","32.309794",node/5851056293,,"+970",مكتبة الجيتاوي - فرع البلد,Jeetawi bookshop,
"35.0304871","32.3196946",node/5851072489,,"+970",مكتبة الجيتاوي,Jeetawi bookshop,
"35.2759028","33.2559639",node/5852580233,البازورية,"62246",سوسن,,
"35.2995561","32.463247",node/5858934085,,"00970",بيت الاحلام,dream house,
"35.2600525","32.2222934",node/5861170186,,"00970",مكتب المحامي محمد هلال البوز,,
"35.3139245","32.4658103",node/5872701198,,"970",العمران للعيدروليك,omran mechanical equipment,
"35.2086989","31.9012095",node/5873057215,رام الله,"00972",Venatus,,
"35.0272943","32.3137883",node/5879400885,,"00970",عيادة الدكتور محمود السليمان,Dr Mahmoud Salman,
"34.4691354","31.5437077",node/5894770686,,"9990300",برج الاندلس,Al Andalus Building,
"35.202492","31.712506",node/5895648886,,"00972",شجرة الحياة,Tree of life factory store,
"35.2482188","32.2166941",node/5909862790,,"0000",شركه البرقاوي نابلس الجديده,ITG Software,
"35.2161912","31.7056623",node/5913467114,بيت ساحور,"353",Qaraman Company,,
"35.5693628","33.2078558",node/5918373059,קרית שמונה,"10252",המוסד לביטוח לאומי,The National Insurance Institute,המוסד לביטוח לאומי
"35.1004403","31.5580605",node/5938400710,,"90100",كراميلو طهبوب(٢),karamello tahboub 2,
"34.9659376","32.1912984",node/5940549689,,"00970",نصار للتخليص الجمركي والوساطة التجارية,nassar for clarence customer service and brokerage business,
"35.2145642","31.7781755",node/5952272977,Jerusalem,"9107202",Studium Theologicum Salesianum,,
"35.6202506","33.2202807",node/5958971791,הגושרים,"1222500",,,
"34.8612015","31.2422745",node/5971828375,תל שבע,"84950",גן ילדים,,
"34.7478846","32.0363827",node/5976702890,תל אביב,"6806546",,,
"35.2088637","31.9239378",node/5988607095,البيرة,"00970",WePRO Solutions & Consultancy Services Co.,,
"35.2809644","32.0324874",node/6002595587,,"63620",,"63620",
"34.770817","32.0895867",node/6024930691,Tel Aviv,"6340506",הילטון תל-אביב,Hilton Tel Aviv,הילטון תל-אביב
"35.1862208","31.6967406",node/6071697726,,"90907",غربة لاجئ,Ghorbet Lagee Organization,
"35.1947369","33.2750044",node/6076791417,صور,"1601",الفينيقي,Le Phoenecian,
"35.2007933","31.9046017",node/6087291888,,"00970",,Baladna,
"35.1963365","31.9029104",node/6091800986,,"00972",داون تاون بيتزا,downtown pizza and pastry,
"34.7447435","31.3876028",node/6093214385,,"85357",סופרמרקט האחים,سوبرماركت الاخوة  supermarkt Alekhwah,
"34.7716795","32.0837268",node/6106463400,Tel Aviv,"63401",בנק הפועלים,Bank Hapoalim,בנק הפועלים
"35.2976421","32.4637548",node/6109659405,,"00970",مخبز وحلويات المجد,,
"35.3040785","32.4688944",node/6109659406,,"00970",لورينزو للتحف والادوات المنزلية,Lorenzo antiquues & home center,
"35.304108","32.468917",node/6109665985,,"00970",لورينزو,Lorenzo antiques & home center,
"35.1929214","31.9072061",node/6120071985,,"00972",,21 cafe espresso bar,
"35.1762547","31.9209736",node/6120075885,,"00972",مطعم لازاورد,LAZAWARD,
"35.1780635","31.8986188",node/6130844534,Ramallah,"631",Kawasaki Palestine Co.,,
"35.0804525","31.5139575",node/6136726487,,"001002",سفارة الشرق الأوسط في الخليل,Middle East embassy in hebron,
"35.1176115","31.5017168",node/6137061386,,"000",شركة فور باور انترناشونال,4Power International Co,
"35.1177411","31.5013608",node/6137079685,,"000",شركة فور باور انترناشونال,4power International co -stores,
"35.1169562","31.5011239",node/6137092285,,"00100",شركة فور باور انترناشونال ستونز,4power international stones,
"35.1123793","32.7220069",node/6149586380,שער העמקים,"3658800",הבקתה,,
"35.1072922","31.5602605",node/6155545885,,"298",الشركة الطبية الاستشارية,Consultant Medical Company - Hebron,
"35.562389","33.0437479",node/6158463485,,"5311",טיולי ג'יפים,,טיולי ג'יפים
"35.5441886","32.9687125",node/6165474897,ראש פינה,"1200000",מועצה מקומית ראש פנה,,
"35.2394639","30.6578362",node/6174436296,עין יהב,"86820",yugortia,,
"35.2396371","30.6578555",node/6174437988,עין יהב,"86820",צימר בערבה willow,,
"35.2337428","30.6566139",node/6174439309,עין יהב,"8682000",מחסני השוק עין יהב,,
"35.234809","30.6604888",node/6174448288,עין יהב,"86820",Chocolital,,
"35.2784624","30.7660744",node/6174465048,Hazeva,"86815",yaarat hadvash יערת הדבש,,
"35.2409245","30.6590253",node/6174472701,עין יהב,"86820",oazis gadish,,
"35.2996459","30.8059592",node/6174486305,עידן,"8684000",טאקו,,
"35.2115794","31.7852494",node/6175639085,,"9432301",מסעדת אישטבח,Ishtabach,אישטבח
"34.8844124","32.4433045",node/6201393886,,"3852557",,,
"35.2259701","31.7693422",node/6216348487,Jerusalem,"9108402",Czech House Jerusalem,,
"35.5706375","33.2114691",node/6236225385,,"12100",,Hummus Elyhau,
"35.5889191","33.2205637",node/6236225386,,"12100",,Hummus Noga,
"34.9995254","29.5539975",node/6238605462,aqaba,"77110",Room17 Youth Hostel,,
"34.4316873","31.5124189",node/6245604185,,"890",منزل المرحوم رفيق حسونه,Rafiq hassouna home,
"34.4453751","31.5181998",node/6245604285,,"890",شركة مشتهى وحسونه للتجارة والمقاولات العامة,Mashtahey & Hassouna Trading & General Contracting Co,
"34.9996195","29.554038",node/6249685792,,"77110",,Room17 Youth Hostel,
"35.6241016","33.2206652",node/6265843358,הגושרים,"1222500",נעורים הגושרים,,
"34.2366839","31.3094487",node/6275802686,,"00972",.أوتو كير لغيار الزيوت وكماليات السيارات,Auto Care,
"35.2320839","30.6547506",node/6276870448,עין יהב,"86820",melo hatene,,
"35.2387066","30.6536462",node/6276870450,עין יהב,"86820",דברים של טעם,Dvarim Shel Taam,דברים של טעם
"35.2387004","30.6535248",node/6276874032,עין יהב,"86820",אוכלים בבית של חגית,Eat with Hagit & Ido,אוכלים בבית של חגית
"35.2366414","30.6612944",node/6276887062,עין יהב,"86820",חוויה מוטורית בערבה טיולי תומקאר בעין יהב,,חוויה מוטורית בערבה טיולי תומקאר
"34.3397845","31.4247037",node/6298654287,,"00972",أيوب الهدهود,ayyoub alhadhoud,
"34.3471885","31.4094679",node/6298655687,,"00972",منزل المختار أبو إبراهيم بشير,abo ibrahem basheer,
"34.4367865","31.5242875",node/6298657885,,"00972",عمارة حجي,Hiji bulding,
"34.4365022","31.5240445",node/6298673487,,"00972",عين ميديا,ain media,
"35.2116911","31.9055096",node/6304426485,,"3559",,MADAR Consulting Engineers,
"34.8046005","32.0850519",node/6312495433,רמת גן,"5250606",שגרירות בלגיה,Embassy of Belgium,
"34.9782759","32.1838514",node/6323984114,,"00970",شركة مدرسة ومعهد الميار لتعليم السياقة,,
"34.8069429","31.9121964",node/6336107387,,"7670620",טל ראן,Tel Ran,
"34.4472856","31.5229328",node/6336576686,,"99903",,AJAD Furniture,
"35.4379211","33.1489821",node/6344254690,كونين,"72251",مقهى حمودي,,
"35.1993527","31.7074033",node/6357144318,بيت لحم,"90907",Bunksurfing Hostel,Bunksurfing Hostel,
"35.1986879","31.7205663",node/6369495285,,"0972",منزل ابراهيم راضي,House ibrahim radi,
"34.9630611","32.1905181",node/6376051855,,"00972",ميني ماركت اسلام,,
"34.9630035","32.189383",node/6376061885,,"00970",حلا للادوات المنزلية_حي جعيدي,,
"34.9657092","32.1905024",node/6376061886,,"00970",فخفخينا ع البال,fakhfakhina,
"34.9630811","32.1905309",node/6376061985,,"00972",ميني ماركت اسلام,,
"35.0105008","31.9783295",node/6378767885,,"00970",كيوستار للكمبيوتر والهدايا,QStar Store,
"35.2089892","31.9271273",node/6382070709,,"00972",ايفونا لبدلات العرائس,evona bridal & more,
"35.2108144","31.8999151",node/6390411488,,"00000",رواق - مركز المعمار الشعبي,Riwaq Centre,
"35.205503","31.9183121",node/6403762885,,"00970",سلطة الطاقة .. مجلس تنظيم قطاع الكهرباء,Perc,
"35.2099104","31.906457",node/6405859227,رام الله,"3559",Silwad Exchange Center Co.,,
"35.2049883","31.7079524",node/6407169889,,"227",قرى الأطفال SOS,SOS CHLIDREN’S VILLAGES NO,
"34.3517731","31.4206083",node/6407291949,ديرالبلح البلد شارع العزايزه,"0097",ابو يزن لستلايت والرسيفرات,,
"35.2975117","32.7029047",node/6438111779,الناصرة,"16161",مركز الحجاج من الطريق الجديد,Chemin Neuf Pilgrim Center,
"35.19154","31.9076688",node/6467058996,Ramallah,"00972",Al Walid Apt. Blg. Khaldun Bshara Apt. 9,,
"34.8800024","32.0893936",node/6467904430,פתח תקווה,"4941642",Carrot - Design Studio,,גזר - סטודיו לעיצוב
"35.4587093","30.3738752",node/6469738785,Wadi Musa,"71882",Seven Wonders Luxury Camp,,
"34.6144189","31.7027569",node/6473319367,,"7928900",,,
"34.6114565","31.703847",node/6473320602,,"7928900",,,
"34.611789","31.7034476",node/6473421874,,"7928900",,,
"34.6121241","31.7032887",node/6473421878,,"7928900",,,
"34.6138709","31.7024737",node/6473421883,,"7928900",,,
"34.6142071","31.7031353",node/6473422088,,"7928900",,,
"34.6145321","31.7029685",node/6473422093,,"7928900",,,
"34.6147345","31.7033071",node/6473422100,,"7928900",,,
"34.6149222","31.7035038",node/6473422105,,"7928900",,,
"34.6144686","31.7033459",node/6473422110,,"7928900",,,
"34.6147144","31.7038369",node/6473422113,,"7928900",,,
"34.6149737","31.7038954",node/6473422118,,"7928900",,,
"34.615125","31.7038731",node/6473422130,,"7928900",,,
"34.61528","31.7037861",node/6473422141,,"7928900",,,
"34.6154825","31.7037343",node/6473422153,,"7928900",,,
"34.6156069","31.7036626",node/6473422161,,"7928900",,,
"34.6157846","31.7035617",node/6473422167,,"7928900",,,
"34.615924","31.7035411",node/6473422176,,"7928900",,,
"34.616093","31.7034698",node/6473422184,,"7928900",,,
"34.616278","31.703354",node/6473422289,,"7928900",,,
"34.6164731","31.7027668",node/6473422301,,"7928900",,,
"34.6163319","31.7021907",node/6473422308,,"7928900",,,
"34.6159314","31.7020854",node/6473433695,,"7928900",,,
"34.6155503","31.7022095",node/6473433700,,"7928900",,,
"34.6163957","31.703109",node/6473433709,,"7928900",,,
"34.6154699","31.7029399",node/6473433718,,"7928900",,,
"34.6152991","31.7030844",node/6473433724,,"7928900",,,
"35.2268589","32.2249701",node/6484742987,,"00972",مطعم برلين,Berlin Restaurant,
"35.0063195","29.5289597",node/6497841604,Aqaba,"77110",Karam House Inn,,
"34.4498843","31.5114538",node/6513517386,,"00970",بال ڨيب,palvape,
"34.9656257","32.191448",node/6577534685,,"00972",مركز جوري للبصريات,Jouri Optics,
